epoch	time	lr	loss	fscore_macro	val_loss	val_fscore_macro
1	16.619855109020136	0.001	0.35755696796897823	0.4926227927207947	0.3454135380348369	0.49182838201522827
2	15.311748302017804	0.001	0.3359797139819773	0.6783498525619507	0.33539047407445	0.7038493156433105
3	18.75317779998295	0.001	0.32401428399111554	0.899124026298523	0.32054060597216066	0.9339559078216553
4	17.948772998992354	0.001	0.32261095618709545	0.9128293991088867	0.3208831722263116	0.9289641380310059
5	17.50710752501618	0.001	0.32067224616837997	0.9325864911079407	0.32018831408203546	0.9389984011650085
6	18.335644390957896	0.001	0.3201284827276842	0.9391833543777466	0.3190190676618461	0.9545732140541077
7	17.60636599099962	0.001	0.3196775571985111	0.9378132820129395	0.31856384518458014	0.9559361934661865
8	18.592548726010136	0.001	0.3188284466565437	0.9511600732803345	0.3189095862546758	0.9492645263671875
9	17.261129697028082	0.001	0.3179523822878986	0.9588261842727661	0.31834135262211366	0.9583806991577148
10	18.619979277951643	0.001	0.3174230559941558	0.9611861705780029	0.31876815780622875	0.9484456181526184
11	17.270740827952977	0.001	0.31717420135478036	0.9664868116378784	0.3172364414187532	0.9672160744667053
12	17.145783004001714	0.001	0.3170440902948135	0.9651376008987427	0.3170632366708775	0.9661763310432434
13	15.894463017000817	0.001	0.3172388678232448	0.9625066518783569	0.31819055743852453	0.953120231628418
14	17.178941288031638	0.001	0.31544012015827544	0.9793328046798706	0.31910316833299607	0.9427617788314819
15	18.142924795974977	0.001	0.3153563738039193	0.9821897149085999	0.3177494281350668	0.9628326892852783
16	16.557329385948833	0.001	0.31650507022559893	0.9686322212219238	0.3187098840223485	0.953120231628418
17	15.542579082015436	0.001	0.31500864224350156	0.9854763746261597	0.3172556813637815	0.9661763310432434
18	16.520195013959892	0.001	0.31577906251456667	0.9759986996650696	0.31744607989512497	0.9661763310432434
19	16.27252787305042	0.001	0.3150256251116981	0.9845297932624817	0.3177897416317283	0.9570379853248596
20	16.17139308003243	0.001	0.3153463960380426	0.9804803133010864	0.3177942438191505	0.9616438150405884
21	18.718072612013202	0.001	0.3151876174040077	0.983204185962677	0.3173819467350466	0.9661763310432434
22	17.156815686030313	0.001	0.31494165247856165	0.9833362698554993	0.31759958105470665	0.9616438150405884
23	15.22938716999488	0.001	0.31509461129237804	0.9833362698554993	0.3181762737694697	0.9570379853248596
24	14.158443978987634	0.001	0.31489937882396757	0.9853036403656006	0.3169640165028261	0.9661763310432434
25	15.144742980017327	0.001	0.3152098779375733	0.9821897149085999	0.31800989671867697	0.9570379853248596
26	15.497178210993297	0.001	0.3149315580795341	0.9842850565910339	0.3173310878438566	0.9616438150405884
27	17.010610950994305	0.001	0.3150324349032798	0.9812533259391785	0.31630142946638656	0.9750284552574158
28	17.61363864602754	0.001	0.31462695924460055	0.9875511527061462	0.31667264896122055	0.9750284552574158
29	17.952933391032275	0.001	0.314944097818759	0.9843469858169556	0.317954148674131	0.9570379853248596
30	16.51727839902742	0.001	0.3143779047369644	0.9895851612091064	0.3163968299052224	0.9750284552574158
31	16.906340633984655	0.001	0.31484260932520186	0.9844083786010742	0.31679068243683284	0.9750284552574158
32	16.890427841979545	0.001	0.3139184527732122	0.9947823286056519	0.3165505445033462	0.9706372618675232
33	14.948608378006611	0.001	0.3141897918323193	0.9927239418029785	0.3165311412146343	0.9706372618675232
34	15.923933569982182	0.001	0.3143531380044733	0.9907178282737732	0.31648329679091375	0.9750284552574158
35	16.56006513000466	0.001	0.3143454003577385	0.9906082153320312	0.3174507886920143	0.9661763310432434
36	15.6685033540125	0.001	0.314469852830464	0.9885210990905762	0.31836092511014125	0.9523569941520691
37	17.19302595301997	0.001	0.3142259417163128	0.9917331337928772	0.3172904429124228	0.9667046070098877
38	16.800395093043335	0.001	0.3138969344904627	0.9937755465507507	0.3186564290643337	0.947598934173584
39	16.80790541000897	0.001	0.3141117930201579	0.9926663637161255	0.31715657705038636	0.9667046070098877
40	16.553043733991217	0.001	0.3141210815873626	0.9916681051254272	0.316573851971171	0.9754120111465454
41	18.238478143990505	0.001	0.314014732055999	0.9937511086463928	0.3175927867991241	0.9633989334106445
42	16.35294300998794	0.001	0.3143930228341875	0.9895851612091064	0.317276668908009	0.9622479677200317
43	16.71509223600151	0.001	0.31406072478485236	0.9937755465507507	0.317072456356269	0.9706372618675232
44	15.940154649026226	0.001	0.31397551837839144	0.9937264323234558	0.3179570522140618	0.9570379853248596
45	16.85653343499871	0.001	0.3139693753989043	0.9947823286056519	0.31710861185986794	0.9622479677200317
46	15.708483722002711	0.001	0.3141104128487448	0.9927239418029785	0.3175384425338189	0.9616438150405884
47	17.322934235970024	0.001	0.31388674985520965	0.9947823286056519	0.31742137406938636	0.9661763310432434
48	17.538826515024994	0.001	0.3141190977600366	0.9916681051254272	0.31681964175785005	0.9710920453071594
49	15.038722677971236	0.0001	0.313915000325911	0.9948028326034546	0.3163716050847691	0.9750284552574158
50	14.399593831971288	0.0001	0.313736694665792	0.9958341121673584	0.3163652343666134	0.9750284552574158
