epoch	time	lr	loss	acc	fscore_macro	val_loss	val_acc	val_fscore_macro
1	7.620596507011214	0.001	0.4771876946552162	86.80579313490706	0.4664078950881958	0.46571059367764533	84.92462311557789	0.46520620584487915
2	7.4986260019941255	0.001	0.4436479106720476	87.06522978674877	0.4664078950881958	0.4644760604030523	84.92462311557789	0.46520620584487915
3	7.947528293996584	0.001	0.44481470469588874	86.87991789257612	0.4664078950881958	0.46420798836341454	84.92462311557789	0.46520620584487915
4	7.459126114990795	0.001	0.44619260969829744	86.72311552058387	0.4664078950881958	0.4641161078783735	84.92462311557789	0.46520620584487915
5	7.671960845007561	0.001	0.4425037167290894	87.08518645227505	0.4664078950881958	0.46407506701035717	84.92462311557789	0.46520620584487915
6	7.494749059987953	0.001	0.44383614033559177	86.9483407458091	0.4664078950881958	0.46405267977534825	84.92462311557789	0.46520620584487915
7	7.678808279015357	0.001	0.44428236154659484	86.9017752004548	0.4664078950881958	0.46403900986939817	84.92462311557789	0.46520620584487915
8	7.778092013002606	0.001	0.4435573387328161	86.97304901112607	0.4664078950881958	0.4640183249460393	84.92462311557789	0.46520620584487915
9	8.920754336984828	0.001	0.44210814881153476	87.11654693537392	0.4664078950881958	0.46209323942361763	84.92462311557789	0.46520620584487915
10	8.70037066799705	0.001	0.38892737305929703	92.45638043106398	0.7888898849487305	0.3540848180427024	95.90452261306532	0.920790433883667
11	13.170355877984548	0.001	0.35851389983317805	95.3557988368115	0.8998267650604248	0.34121353060156856	96.83417085427136	0.9428009390830994
12	13.325525477994233	0.001	0.3554291442870985	95.68080738966815	0.9100939035415649	0.34211281641344327	96.98492462311557	0.9428009390830994
13	12.429120643006172	0.001	0.35427498888814446	95.80434866231039	0.9153281450271606	0.3350920447602344	97.85175879396985	0.9593256711959839
14	12.772630828985712	0.001	0.3457341748498459	96.6757897137644	0.929131805896759	0.3335607373984016	98.09045226130654	0.9641450643539429
15	12.425155450007878	0.001	0.3448031852360611	96.83544303797468	0.9333194494247437	0.3367871843240968	96.90954773869346	0.9498937129974365
16	12.111993895989144	0.001	0.34210699172013975	97.11673700639548	0.9398365020751953	0.3383652180283513	97.42462311557789	0.9501208066940308
17	12.45144203401287	0.001	0.33933452268611447	97.35716729387616	0.9447791576385498	0.3374439511167344	97.68844221105527	0.9560288190841675
18	12.085314667987404	0.001	0.33741109136545966	97.61375299349983	0.951074481010437	0.32824852833496265	98.37939698492463	0.9731776714324951
19	12.207617784006288	0.001	0.3309225285321063	98.22955867259665	0.9625743627548218	0.32655434539569683	98.37939698492463	0.9735968112945557
20	12.521767987986095	0.001	0.32929275430503574	98.40631771011518	0.9634829759597778	0.3238613446453708	98.81909547738694	0.9841580986976624
21	17.139322094008094	0.001	0.3303393842604647	98.28087581252139	0.9662543535232544	0.32604495379792986	98.63065326633166	0.9787113666534424
