epoch	time	lr	loss	top_level_accuracy	fscore_macro	val_loss	val_top_level_accuracy	val_fscore_macro
1	1.9281212099594995	0.001	0.07009538711289122	79.27588466579293	0.47278690338134766	0.03406765080299698	85.22408963585434	0.469565212726593
2	2.102196088002529	0.001	0.014541790065102934	84.38728702490171	0.456389456987381	0.040294338341186696	85.22408963585434	0.469565212726593
3	1.9375189570127986	0.001	0.01565770271721236	84.10878112712975	0.456389456987381	0.03511614609165352	85.22408963585434	0.469565212726593
4	2.292167179984972	0.001	0.014376253592702384	83.58453473132373	0.456389456987381	0.025272507627471155	85.22408963585434	0.469565212726593
5	1.9274478310253471	0.001	0.0063257597455190955	84.30537352555702	0.456389456987381	0.027682954189824124	85.22408963585434	0.469565212726593
6	2.003695489023812	0.001	0.0074456176314097716	83.02752293577981	0.456389456987381	0.00992024011638652	85.22408963585434	0.469565212726593
7	2.7548032779595815	0.001	0.0021439142730257927	84.22346002621232	0.456389456987381	0.016032856218621175	85.22408963585434	0.469565212726593
8	2.1766370679833926	0.001	0.0017122682550162818	81.24180865006554	0.5619997382164001	0.00651448230449559	87.18487394957984	0.8859812617301941
9	2.457785095029976	0.001	0.006835126392494491	75.81913499344692	0.6791187524795532	0.010918661659839107	85.22408963585434	0.469565212726593
10	2.03225145599572	0.001	0.0025771555550601504	83.55176933158585	0.456389456987381	0.007684454864480582	85.22408963585434	0.469565212726593
11	1.86122419196181	0.001	0.0012620787476805841	78.80078636959371	0.7810457944869995	0.0015071770724128274	81.86274509803921	0.7841981649398804
12	1.9428628060268238	0.001	0.00010617985481672175	82.17562254259502	0.8891989588737488	0.006095473839789212	81.86274509803921	0.8099688291549683
13	1.946109657001216	0.001	0.003414250763809384	78.42398427260812	0.8720056414604187	0.004677944490555622	93.90756302521008	0.8708539009094238
14	2.0253420179942623	0.001	9.738387317832457e-05	79.60353866317169	0.7428845763206482	0.006246557422712737	93.90756302521008	0.8708539009094238
15	2.274738530977629	0.001	0.0011850332604479508	81.86435124508519	0.8685468435287476	0.00369339947607003	87.18487394957984	0.8386243581771851
16	2.8759602649952285	0.001	0.0002475457453946455	71.08453473132373	0.8773936033248901	0.002359788290926722	72.89915966386555	0.7986798882484436
17	2.656885421019979	0.001	0.0	75.32765399737877	0.8978452086448669	0.00235442086762073	72.89915966386555	0.7986798882484436
18	3.0050554539775476	0.001	0.0005445482690243702	75.26212319790301	0.9272009134292603	0.008284575131093087	93.90756302521008	0.907575786113739
19	2.986462185974233	0.001	0.00036324711020933377	81.913499344692	0.9198805093765259	0.010361526025777437	57.773109243697476	0.6607341766357422
20	2.5659438999718986	0.001	0.0012276771418545224	81.02883355176934	0.8531140685081482	0.0	72.89915966386555	0.778181791305542
21	2.9058813769952394	0.001	0.0	77.57208387942333	0.8926281929016113	0.0	63.095238095238095	0.7588932514190674
22	2.8571659059962258	0.001	0.00018409871023885544	73.31258191349934	0.9194693565368652	0.0	81.86274509803921	0.8696581125259399
23	2.46557912096614	0.001	0.0	75.45871559633028	0.9250769019126892	0.0	81.86274509803921	0.8696581125259399
24	2.4164687390439212	0.001	0.0	77.0478374836173	0.9250769019126892	0.0	81.86274509803921	0.8696581125259399
25	2.8866174180293456	0.001	0.0020380368551451756	79.37418086500655	0.8450593948364258	0.008018858459483342	93.90756302521008	0.907575786113739
26	2.2056469269446097	0.001	0.0005001876879175869	77.391874180865	0.9238635897636414	0.0	81.86274509803921	0.8441492319107056
27	1.9523259960114956	0.001	0.00019981324438342573	73.1651376146789	0.8858270049095154	0.0	87.18487394957984	0.9280660152435303
28	1.9471112610190175	0.001	0.0	78.07994757536042	0.9181833267211914	0.0	87.18487394957984	0.9280660152435303
29	1.9411526140174828	0.001	0.0	77.88335517693316	0.9181833267211914	0.0	87.18487394957984	0.9280660152435303
30	2.2648160199751146	0.001	0.0	77.71952817824378	0.9181833267211914	0.0	87.18487394957984	0.9280660152435303
31	2.3323651970131323	0.001	0.00035347105009996406	79.27588466579293	0.9284448623657227	0.0	87.18487394957984	0.8386243581771851
32	2.1574514300446026	0.001	0.0	81.20904325032765	0.9536733031272888	0.0	81.86274509803921	0.8561320304870605
33	1.9228095909929834	0.001	0.0	80.14416775884666	0.9536733031272888	0.0	81.86274509803921	0.8561320304870605
34	2.1853628190001473	0.001	0.0	77.42463958060289	0.9536733031272888	0.0	81.86274509803921	0.8561320304870605
35	2.0952322260127403	0.001	0.0	81.04521625163827	0.9536733031272888	0.0	81.86274509803921	0.8561320304870605
36	2.063401734980289	0.001	0.0	78.07994757536042	0.9536733031272888	0.0	81.86274509803921	0.8561320304870605
37	2.36362805304816	0.001	0.0	80.76671035386632	0.9536733031272888	0.0	81.86274509803921	0.8561320304870605
