epoch	time	lr	loss	acc	fscore_macro	val_loss	val_acc	val_fscore_macro
1	8.31401532999007	0.001	0.6683094079075232	58.40142095914742	0.3971131443977356	0.5734923208606314	80.1405325443787	0.7974544763565063
2	8.397706812014803	0.001	0.4562412719531762	89.52930728241563	0.8934860229492188	0.3688611095914474	95.56213017751479	0.9602360725402832
3	8.39511358103482	0.001	0.39642577344952	92.33570159857904	0.9237604141235352	0.34865905366529376	97.22633136094674	0.9761416912078857
4	8.075620148971211	0.001	0.3804976407948015	93.39253996447601	0.9368613958358765	0.34713335996548805	96.48668639053254	0.9682539105415344
5	8.930133604968432	0.001	0.36379144309257316	95.13321492007105	0.9514898657798767	0.3490926184685978	96.22781065088758	0.9681196212768555
6	8.387597318040207	0.001	0.3643672488298975	95.0088809946714	0.9570653438568115	0.34801193366389305	96.22781065088758	0.9681196212768555
7	8.142745441989973	0.001	0.35897032719098865	95.5595026642984	0.9589108228683472	0.3455323299183648	96.22781065088758	0.9681196212768555
8	9.26833573001204	0.001	0.35606506458395965	95.79040852575488	0.9589108228683472	0.3426784722233665	97.22633136094674	0.9761416912078857
9	10.314110839972273	0.001	0.35526574403312233	95.93250444049734	0.9607580304145813	0.34613827435222605	97.26331360946746	0.9759142398834229
10	8.650121804035734	0.001	0.3575711791405246	95.71047957371225	0.9551753997802734	0.3675230022012835	94.89644970414201	0.9514169692993164
11	7.713260087999515	0.001	0.3813348817253621	93.0728241563055	0.9314836263656616	0.34163308178884744	97.18934911242603	0.9761416912078857
12	7.9101951729971915	0.001	0.3477142135902154	96.70515097690941	0.966309666633606	0.33588473106453404	97.96597633136095	0.9839839935302734
13	8.33896993403323	0.001	0.34216610700368455	97.33570159857904	0.9737672805786133	0.332776148423288	98.22485207100591	0.9840598106384277
14	8.32927208795445	0.001	0.3417699448804025	97.1936056838366	0.9737672805786133	0.3306263167212701	98.22485207100591	0.9840598106384277
15	8.599488893989474	0.001	0.33451154805838956	97.83303730017762	0.9774892330169678	0.32992979698985286	98.22485207100591	0.9840598106384277
16	8.449900136969518	0.001	0.34707562780507295	96.56305506216697	0.9661537408828735	0.35003596310608487	96.26479289940828	0.9679679870605469
17	8.495351247023791	0.001	0.3441359466070815	96.80284191829485	0.9700198173522949	0.37274590324191653	94.04585798816568	0.9431436061859131
18	10.907610925962217	0.001	0.34141035884565823	97.23801065719361	0.9736751317977905	0.33438950327373823	97.96597633136095	0.9839839935302734
19	10.254205252043903	0.001	0.3385411845642551	97.41563055062167	0.9737066030502319	0.3269526652947685	98.96449704142012	0.992011547088623
20	8.701450240972918	0.001	0.336375897212308	97.67317939609237	0.9755990505218506	0.3372467920272308	97.30029585798816	0.9759142398834229
21	8.321163111017086	0.001	0.33391961826947825	97.94849023090586	0.9793286323547363	0.33797999497877773	97.30029585798816	0.9759142398834229
22	8.746104060963262	0.001	0.3332687816018533	98.01065719360568	0.9793286323547363	0.3377735647841318	97.30029585798816	0.9759142398834229
23	8.822694589034654	0.001	0.335035289710199	97.83303730017762	0.9793286323547363	0.33761958874894316	97.30029585798816	0.9759142398834229
24	9.942947115981951	0.0001	0.33280948362384344	98.0550621669627	0.9793286323547363	0.3376083293345553	97.30029585798816	0.9759142398834229
25	8.583655641996302	0.0001	0.3359072834200376	97.74422735346359	0.9793286323547363	0.3375929452082109	97.30029585798816	0.9759142398834229
26	8.501831582048908	0.0001	0.33501882025869445	97.83303730017762	0.9793286323547363	0.33757977262580185	97.30029585798816	0.9759142398834229
27	9.106044505024329	0.0001	0.3330665123822634	98.0284191829485	0.9793286323547363	0.3375587753025738	97.30029585798816	0.9759142398834229
28	10.7726015340304	1e-05	0.3346571933524435	97.86856127886324	0.9793286323547363	0.3375572207323193	97.30029585798816	0.9759142398834229
29	11.964368101966102	1e-05	0.3338647668780908	97.94849023090586	0.9793286323547363	0.33755743776905467	97.30029585798816	0.9759142398834229
30	10.54741921601817	1e-05	0.33350994220635394	97.98401420959148	0.9793286323547363	0.33755654409615954	97.30029585798816	0.9759142398834229
31	11.217340186005458	1e-05	0.3360805165386539	97.72646536412078	0.9793286323547363	0.3375555118160135	97.30029585798816	0.9759142398834229
32	8.869158539979253	1.0000000000000002e-06	0.3332417110249162	98.01065719360568	0.9793286323547363	0.3375554902137384	97.30029585798816	0.9759142398834229
33	9.93657392100431	1.0000000000000002e-06	0.33288730958850515	98.0461811722913	0.9793286323547363	0.3375557505872828	97.30029585798816	0.9759142398834229
34	9.618859683978371	1.0000000000000002e-06	0.333507799329385	97.98401420959148	0.9793286323547363	0.33755585326421894	97.30029585798816	0.9759142398834229
35	9.491670522955246	1.0000000000000002e-06	0.3329810598074437	98.0373001776199	0.9793286323547363	0.3375558355856224	97.30029585798816	0.9759142398834229
