epoch	time	lr	loss	fscore_macro	val_loss	val_fscore_macro
1	11.100861334009096	0.001	0.3890543686465399	0.8769394755363464	0.3264649307757766	0.9891848564147949
2	12.327988195989747	0.001	0.3227873146601938	0.9833799600601196	0.3184760028842706	0.9893556833267212
3	12.374869074963499	0.001	0.32263280685631224	0.980968713760376	0.31814097279879316	0.994719386100769
4	10.936681831954047	0.001	0.3223095594517983	0.9808962345123291	0.31735671668795484	0.9893556833267212
5	12.66715648805257	0.001	0.3226128785269523	0.9808230400085449	0.3177093039205925	0.9893556833267212
6	12.011043302016333	0.001	0.32152783588953093	0.9833799600601196	0.3173848117715749	0.994719386100769
7	10.520325778983533	0.001	0.3206612506543833	0.9859905242919922	0.31693159361280987	0.994719386100769
8	11.839748947997577	0.001	0.32169449374577597	0.9834433794021606	0.3169252977299331	0.994719386100769
9	13.935448303993326	0.001	0.31837187883981427	0.9897918701171875	0.3168659136373194	0.994719386100769
10	12.468135981005616	0.001	0.31916316150123575	0.988493800163269	0.3172881426373918	0.994719386100769
11	13.584649230004288	0.001	0.32208107841954237	0.980968713760376	0.31707863329942504	0.994719386100769
12	13.369976988993585	0.001	0.3212213175831587	0.983568549156189	0.31702088241900633	0.994719386100769
13	15.468538039014675	0.001	0.3220251186881781	0.9797384142875671	0.3171082023549919	0.994719386100769
14	12.377882723987568	0.001	0.31876844974197105	0.9872883558273315	0.3169802140949958	0.994719386100769
15	15.43294574599713	0.001	0.31872318533987015	0.9885377287864685	0.3169853236507531	0.994719386100769
16	13.119555609009694	0.001	0.32091304409366633	0.9846289157867432	0.3176817937112933	0.9893556833267212
17	12.02419155096868	0.001	0.3220769605943558	0.9819978475570679	0.31725193676936564	0.994719386100769
18	18.03212812996935	0.001	0.3217325870851275	0.9806745648384094	0.31682559710052144	0.994719386100769
19	16.038166206970345	0.001	0.32368263615171455	0.9785126447677612	0.31793009649269544	0.9893556833267212
20	13.116401619976386	0.001	0.31863418186128256	0.9884494543075562	0.31748259503338205	0.9893556833267212
21	14.155970340012573	0.001	0.3206243406259452	0.9834433794021606	0.31806091183993085	0.9893556833267212
22	14.97025361499982	0.001	0.3224322593855143	0.9807491302490234	0.3175443054593388	0.9893556833267212
23	17.066632242989726	0.001	0.32393506999597105	0.9782660007476807	0.3169346374932246	0.994719386100769
24	21.107616017980035	0.001	0.3243906595257237	0.9755210876464844	0.3176961846836847	0.9893556833267212
25	15.355616731976625	0.001	0.3214753980014789	0.9833799600601196	0.31689413378586123	0.994719386100769
26	13.915647008980159	0.001	0.3217042341228493	0.9808230400085449	0.31790546995012003	0.9893556833267212
27	13.255477168015204	0.001	0.3219202468408556	0.9806745648384094	0.3174121936961035	0.9893556833267212
28	13.126897474983707	0.001	0.3204037142440223	0.9846876859664917	0.31733161264927545	0.994719386100769
29	12.218655657954514	0.001	0.3249964122863843	0.9747684597969055	0.3193578289831104	0.9895201921463013
30	13.470507266989443	0.001	0.3242871895668675	0.9758937358856201	0.3190916323332331	0.9895201921463013
31	11.303227490978315	0.001	0.3224615607848664	0.9822037220001221	0.3168068100309851	0.994719386100769
32	10.742394823988434	0.001	0.31996899517630073	0.9859905242919922	0.31680793483652664	0.994719386100769
33	12.352980015042704	0.001	0.3213786934416927	0.982271134853363	0.316814608939329	0.994719386100769
34	12.124350654019509	0.001	0.32191818034598596	0.9797384142875671	0.3167949388674156	0.994719386100769
35	13.97652324399678	0.001	0.32135718462744245	0.9834433794021606	0.3183852607431124	0.9895201921463013
36	13.692794608010445	0.001	0.3226233402534526	0.9796614050865173	0.3187920215141833	0.9895201921463013
37	13.335233382007573	0.001	0.32393373834636846	0.977461040019989	0.3194338278255271	0.9895201921463013
38	11.224541689967737	0.001	0.32026754590366296	0.9848610162734985	0.3168079558479127	0.994719386100769
39	10.682643387990538	0.001	0.32186051048334163	0.9821357727050781	0.3167982632940139	0.994719386100769
40	11.450410511984956	0.0001	0.3253256499542996	0.9757091999053955	0.3167993165889577	0.994719386100769
41	12.96459116000915	0.0001	0.32161635832009505	0.9808962345123291	0.31679967363276074	0.994719386100769
42	11.990030063025188	0.0001	0.3226332962818844	0.9780979156494141	0.3168056950796789	0.994719386100769
43	15.34309169795597	0.0001	0.3221424919521133	0.9808230400085449	0.3168000731785693	0.994719386100769
44	14.711269391991664	0.0001	0.32213494130653997	0.9808230400085449	0.31679996801680654	0.994719386100769
45	14.0810750980163	0.0001	0.32100944788755853	0.9808962345123291	0.31679922291381873	0.994719386100769
46	14.3127322330256	0.0001	0.31855937101058207	0.9885377287864685	0.3167970459964407	0.994719386100769
47	15.138952462002635	0.0001	0.3210100833169818	0.982271134853363	0.3167982234277917	0.994719386100769
48	15.546575162967201	0.0001	0.3211181155257356	0.9821357727050781	0.31679960607583796	0.994719386100769
49	14.030244982976	0.0001	0.3225030862546889	0.9808230400085449	0.31679952542985507	0.994719386100769
50	9.313341160013806	0.0001	0.32126100986859507	0.980968713760376	0.31680984871471346	0.994719386100769
