epoch	time	lr	loss	top_level_accuracy	fscore_macro	val_loss	val_top_level_accuracy	val_fscore_macro
1	6.941508398973383	0.001	1.0395576172146026	0.5879120879120879	0.3702422082424164	0.9794997302209132	0.578125	0.3663366436958313
2	9.21755454497179	0.001	0.8761024905140404	0.7472527472527473	0.7013791799545288	0.7947539297434	0.9453125	0.9447425603866577
3	11.634515218960587	0.001	0.7644937413412132	0.9139194139194139	0.9119822978973389	0.716012638436972	0.9453125	0.9445509910583496
4	10.220254065992776	0.001	0.7072206916012942	0.9358974358974359	0.9345966577529907	0.6892371062167297	0.9609375	0.9603935480117798
5	9.106186366989277	0.001	0.6853529403095348	0.9505494505494505	0.9495459794998169	0.6762532382850817	0.96875	0.9681196212768555
6	7.845388672023546	0.001	0.6804421145369698	0.9633699633699634	0.9625247120857239	0.6839861137098109	0.9609375	0.9600574374198914
7	8.023522588948254	0.001	0.6648496416279943	0.9725274725274725	0.9717775583267212	0.6909017030304	0.953125	0.9516980648040771
8	7.325858386990149	0.001	0.656601288538843	0.9798534798534798	0.9792779088020325	0.6736415335412561	0.9609375	0.9598569869995117
9	4.72362681501545	0.001	0.6542755379981724	0.9835164835164835	0.9830239415168762	0.6657852943126972	0.9765625	0.9760344624519348
10	5.1355924580129795	0.001	0.6484888347385196	0.9871794871794872	0.9868131875991821	0.6667097816629522	0.96875	0.9679679870605469
11	6.189414580003358	0.001	0.6477045527995162	0.9871794871794872	0.9868131875991821	0.6698333265689703	0.96875	0.9679679870605469
12	5.910871367959771	0.001	0.648196422143262	0.9871794871794872	0.9868131875991821	0.661715210718516	0.9765625	0.9760344624519348
13	6.579968639998697	0.001	0.6482940707494692	0.9871794871794872	0.9868131875991821	0.6728264593337414	0.96875	0.9679679870605469
14	5.644741954980418	0.001	0.6473182363789628	0.9853479853479854	0.9848805665969849	0.6761365889973895	0.9609375	0.9598569869995117
15	6.157407580001745	0.001	0.6481856033179518	0.9871794871794872	0.9867964386940002	0.6999350214850973	0.9453125	0.943487823009491
16	5.627335654979106	0.001	0.6444033018013936	0.989010989010989	0.988660454750061	0.6605157003071181	0.984375	0.9840598106384277
17	4.671612567035481	0.001	0.6422443821629241	0.9926739926739927	0.9924502372741699	0.6600005168181199	0.984375	0.9840598106384277
18	4.27532198803965	0.001	0.6407573951285855	0.9926739926739927	0.9924502372741699	0.6642322282819353	0.9765625	0.9760344624519348
19	4.3100161970360205	0.001	0.641260054966908	0.9926739926739927	0.9924502372741699	0.6636073747153818	0.9765625	0.9760344624519348
20	5.458775673003402	0.001	0.6412621848536639	0.9926739926739927	0.9924502372741699	0.6629966082128548	0.9765625	0.9760344624519348
21	4.6892146350000985	0.001	0.64068731366	0.9926739926739927	0.9924502372741699	0.6633771546846311	0.9765625	0.9760344624519348
22	4.4474343250039965	0.001	0.6411318592661016	0.9926739926739927	0.9924502372741699	0.6618477836163086	0.9765625	0.9760344624519348
23	4.8516825279803015	0.001	0.6409085317996213	0.9926739926739927	0.9924502372741699	0.6618727530248066	0.9765625	0.9760344624519348
24	4.592840931029059	0.001	0.6412437289053339	0.9926739926739927	0.9924502372741699	0.6616049607300899	0.9765625	0.9760344624519348
25	4.6861062459647655	0.001	0.6424713928576684	0.9926739926739927	0.9924502372741699	0.6637351458241953	0.9765625	0.9760344624519348
26	4.78371581697138	0.001	0.639860115021626	0.9926739926739927	0.9924502372741699	0.669254351649764	0.96875	0.9679679870605469
27	4.637994341959711	0.001	0.6394267706633885	0.9926739926739927	0.9924502372741699	0.6675744293885824	0.96875	0.9679679870605469
28	5.130916244001128	0.001	0.6409846317069356	0.9926739926739927	0.9924502372741699	0.6656360834307925	0.96875	0.9679679870605469
29	5.337117207993288	0.001	0.6402060561451142	0.9926739926739927	0.9924502372741699	0.6649272500939624	0.96875	0.9679679870605469
30	4.217345779004972	0.001	0.64087165793136	0.9926739926739927	0.9924502372741699	0.6643475934245883	0.96875	0.9679679870605469
31	6.364436568983365	0.001	0.6404813616567988	0.9926739926739927	0.9924502372741699	0.6647729467181764	0.96875	0.9679679870605469
32	4.739959739963524	0.001	0.6388018693424246	0.9926739926739927	0.9924502372741699	0.6656196354585286	0.96875	0.9679679870605469
33	5.919601503002923	0.001	0.6395519069202417	0.9926739926739927	0.9924502372741699	0.665592928698077	0.96875	0.9679679870605469
34	6.704463506001048	0.001	0.6403031278037686	0.9926739926739927	0.9924502372741699	0.665672901731271	0.96875	0.9679679870605469
35	7.280784639006015	0.001	0.6400691261935192	0.9926739926739927	0.9924502372741699	0.6656183061691431	0.96875	0.9679679870605469
36	4.929573370027356	0.001	0.6415043891005575	0.9926739926739927	0.9924502372741699	0.6656749706120181	0.96875	0.9679679870605469
37	4.606496614986099	0.001	0.6394508545394477	0.9926739926739927	0.9924502372741699	0.6657608374512407	0.96875	0.9679679870605469
38	4.469184680026956	0.001	0.6414929606986511	0.9926739926739927	0.9924502372741699	0.6650858837119221	0.96875	0.9679679870605469
39	4.707705801993143	0.0001	0.6400458029913013	0.9926739926739927	0.9924502372741699	0.6651139044197354	0.96875	0.9679679870605469
40	4.546024326002225	0.0001	0.6400454855092254	0.9926739926739927	0.9924502372741699	0.6651998951413928	0.96875	0.9679679870605469
41	5.3534575999947265	0.0001	0.638905954678571	0.9926739926739927	0.9924502372741699	0.6652402436063134	0.96875	0.9679679870605469
42	6.513078356976621	0.0001	0.6411051327127758	0.9926739926739927	0.9924502372741699	0.6653241869613263	0.96875	0.9679679870605469
43	6.402222692966461	0.0001	0.6401164526202539	0.9926739926739927	0.9924502372741699	0.6653592752281731	0.96875	0.9679679870605469
44	8.26187392801512	0.0001	0.640265772440082	0.9926739926739927	0.9924502372741699	0.6654285634234107	0.96875	0.9679679870605469
45	6.074879742052872	0.0001	0.63973169481352	0.9926739926739927	0.9924502372741699	0.6655210926687929	0.96875	0.9679679870605469
46	5.8182119079865515	0.0001	0.6413160608250972	0.9926739926739927	0.9924502372741699	0.6656494898908942	0.96875	0.9679679870605469
47	5.905570177012123	0.0001	0.6387187450224299	0.9926739926739927	0.9924502372741699	0.6657238353109924	0.96875	0.9679679870605469
48	6.264427981048357	0.0001	0.6401968249207491	0.9926739926739927	0.9924502372741699	0.6653434305325062	0.96875	0.9679679870605469
49	6.588853530003689	0.0001	0.6402120009197011	0.9926739926739927	0.9924502372741699	0.6661704777789539	0.96875	0.9679679870605469
50	6.51032010599738	0.0001	0.639479906309138	0.9926739926739927	0.9924502372741699	0.6649017915041489	0.9765625	0.9760344624519348
51	6.516204877989367	0.0001	0.6395470232565492	0.9926739926739927	0.9924502372741699	0.66390330895517	0.9765625	0.9760344624519348
52	6.298781792982481	0.0001	0.639465171490427	0.9926739926739927	0.9924502372741699	0.6632825559412939	0.9765625	0.9760344624519348
53	6.234665013034828	0.0001	0.6405983905809175	0.9926739926739927	0.9924502372741699	0.6627514058139903	0.9765625	0.9760344624519348
54	7.398547678953037	0.0001	0.6396067914064993	0.9926739926739927	0.9924502372741699	0.662623659217146	0.9765625	0.9760344624519348
55	5.39341310999589	0.0001	0.6401323026916274	0.9926739926739927	0.9924502372741699	0.6625229748924808	0.9765625	0.9760344624519348
56	4.716027970018331	0.0001	0.6396710426726943	0.9926739926739927	0.9924502372741699	0.6627141785692181	0.9765625	0.9760344624519348
