epoch	time	lr	loss	fscore_macro	val_loss	val_fscore_macro
1	6.345394620962907	0.001	0.3557496780795346	0.4996485412120819	0.34524966701490795	0.49182838201522827
2	7.628474652010482	0.001	0.33341911056863094	0.7507929801940918	0.3257691069763509	0.885789692401886
3	9.33183281403035	0.001	0.32304547615463997	0.909212589263916	0.3201753286111295	0.9398531913757324
4	10.628177350969054	0.001	0.3205037367413234	0.9376949071884155	0.31817090235762857	0.9538586139678955
5	15.326438674004748	0.001	0.3189243817767146	0.9475131034851074	0.31808194264994194	0.9628326892852783
6	17.42679977597436	0.001	0.31877801189646643	0.9483320713043213	0.31820105474498406	0.9596394300460815
7	18.909913282026537	0.001	0.3186383813684187	0.9507599472999573	0.3182869712761299	0.9633989334106445
8	17.34895558602875	0.001	0.3182041850359468	0.9515265822410583	0.3178745223649183	0.9583806991577148
9	16.827721376961563	0.001	0.31679320955972523	0.9666725993156433	0.31855412965743385	0.9577203392982483
10	18.78356570401229	0.001	0.3168322005950544	0.9643089771270752	0.3179600065227729	0.9633989334106445
11	18.501633240957744	0.001	0.3175649551827873	0.9612365961074829	0.31789989116503364	0.9538586139678955
12	18.884642644028645	0.001	0.3158697227188358	0.977999210357666	0.31813983987623723	0.9583806991577148
13	17.182253912033048	0.001	0.31589658180274444	0.9767211675643921	0.3186907877874135	0.9492645263671875
14	17.082503020006698	0.001	0.31608559632535155	0.9734431505203247	0.31840145017333965	0.9583806991577148
15	18.08969553897623	0.001	0.3154753794629594	0.9790052771568298	0.31778698213136375	0.9628326892852783
16	17.16483662900282	0.001	0.3158724639003559	0.9759986996650696	0.31793482872708956	0.9622479677200317
17	16.54507598798955	0.001	0.315483920715434	0.9804043769836426	0.3184857877355125	0.9577203392982483
18	16.714635960001033	0.001	0.3158052083207232	0.973911702632904	0.3187356410763372	0.9538586139678955
19	17.55897145997733	0.001	0.3150144764839794	0.9834015369415283	0.3178088946707884	0.9583806991577148
20	16.745385291986167	0.001	0.3153308978380098	0.9802506566047668	0.3174920476261695	0.9622479677200317
21	17.978050005971454	0.001	0.31494489648973184	0.9864872694015503	0.3169259395281873	0.9710920453071594
22	17.36018476303434	0.001	0.31498151366081784	0.9853036403656006	0.3174667783718013	0.9616438150405884
23	14.684157954994589	0.001	0.31494972552632183	0.9824670553207397	0.31743838511519695	0.9661763310432434
24	16.77798343298491	0.001	0.31494311461400815	0.9855329990386963	0.31738392888900624	0.9616438150405884
25	19.56925570202293	0.001	0.31463218407873444	0.9864341020584106	0.31646764763635604	0.9706372618675232
26	15.554491957009304	0.001	0.31454368702211705	0.9875511527061462	0.3169433746805143	0.9706372618675232
27	15.879887351009529	0.001	0.3146132133592696	0.9875022172927856	0.31709753572940824	0.9628326892852783
28	13.430498173984233	0.001	0.3149978487660722	0.9833362698554993	0.3165478107767489	0.9750284552574158
29	15.016165086999536	0.001	0.3141312688667264	0.9926952719688416	0.3182138391775102	0.9570379853248596
30	15.038223336974625	0.001	0.3142348448177172	0.9907178282737732	0.3165820555621056	0.9706372618675232
31	16.65113030100474	0.001	0.31394977741345315	0.9948028326034546	0.3161679829335093	0.9750284552574158
32	17.131392443028744	0.001	0.31418119110434667	0.9916681051254272	0.3157321180680289	0.9793515205383301
33	16.394953745009843	0.001	0.31395858284249545	0.9947823286056519	0.31660515842725284	0.9706372618675232
34	17.216257822990883	0.001	0.3142744288747402	0.9906082153320312	0.3166755341105725	0.9706372618675232
35	16.67100761900656	0.001	0.31418790729508894	0.9917007684707642	0.31668910360216496	0.9719593524932861
36	16.75689403800061	0.001	0.31428896963140934	0.9896664023399353	0.31620969291607937	0.9706372618675232
37	17.249324504984543	0.001	0.31371774828030236	0.9958665370941162	0.3169364067627557	0.9661763310432434
38	14.596933865046594	0.001	0.31418334036871787	0.9906450510025024	0.3192986914410663	0.9467231035232544
39	16.12772634800058	0.001	0.31388130923717183	0.9937998652458191	0.316331100044538	0.9715325832366943
40	17.604845825000666	0.001	0.31397547521617286	0.9937755465507507	0.31634948500736276	0.9757837057113647
41	17.590661176946014	0.001	0.31389908168168795	0.9937755465507507	0.316260095532216	0.9757837057113647
42	17.58225327398395	0.001	0.31422950000960875	0.9906450510025024	0.317769597343464	0.9570379853248596
43	16.724251531006303	0.001	0.31395801475632895	0.9937511086463928	0.3159723216564811	0.9796661138534546
44	17.297503860958386	0.001	0.3136479766865877	0.9968816637992859	0.31581577800925653	0.9793515205383301
45	17.11276662599994	0.001	0.31394709657067543	0.9937264323234558	0.31596325617938786	0.9793515205383301
46	17.136952964006923	0.001	0.31372229480147973	0.9958341121673584	0.3159492138492402	0.9757837057113647
47	16.155163704999723	0.001	0.3140698326688928	0.9917331337928772	0.3153517525249989	0.9836080074310303
48	15.569258217001334	0.001	0.3140029651685837	0.9937511086463928	0.3170134163981107	0.9710920453071594
49	15.980711652024183	0.001	0.31387489710216826	0.9937511086463928	0.31679884801857433	0.9710920453071594
50	15.81301830697339	0.001	0.31382563795517565	0.9948028326034546	0.3171747729856165	0.9677115678787231
