epoch	time	lr	loss	top_level_accuracy	fscore_macro	val_loss	val_top_level_accuracy	val_fscore_macro
1	1.5201420749654062	0.001	1.7953996874864302	0.17647058823529413	0.16148382425308228	1.6895969619465232	0.7111111111111111	0.41558441519737244
2	1.6617474490194581	0.001	1.6234453129339805	0.8128342245989305	0.4483775794506073	1.5574582257074363	0.8888888888888888	0.4705882668495178
3	1.473120064008981	0.001	1.5017884807306974	0.8235294117647058	0.4516128897666931	1.4217204645778356	0.8888888888888888	0.4705882668495178
4	1.5996452430263162	0.001	1.4328264653287976	0.8235294117647058	0.4516128897666931	1.3896187494756578	0.8888888888888888	0.4705882668495178
5	1.59541435202118	0.001	1.4120878214642139	0.8235294117647058	0.4516128897666931	1.3782475597403023	0.8888888888888888	0.4705882668495178
6	1.5966069960268214	0.001	1.4113481606417595	0.8235294117647058	0.4516128897666931	1.3715251898497678	0.8888888888888888	0.4705882668495178
7	1.4495892520062625	0.001	1.3981113141735657	0.8235294117647058	0.4516128897666931	1.3689244092626964	0.8888888888888888	0.4705882668495178
8	1.4866651009651832	0.001	1.4002525271846082	0.8235294117647058	0.4516128897666931	1.3703282419661904	0.8888888888888888	0.4705882668495178
9	1.507248535985127	0.001	1.3924953159343103	0.8235294117647058	0.4516128897666931	1.369931525951914	0.8888888888888888	0.4705882668495178
10	1.5273097409517504	0.001	1.3895608101008405	0.8235294117647058	0.4516128897666931	1.3706071367871002	0.8888888888888888	0.4705882668495178
11	1.4978929370408878	0.001	1.3849132575285017	0.8342245989304813	0.5114201307296753	1.3671896551432234	0.8888888888888888	0.4705882668495178
12	1.2021589849609882	0.001	1.3883728860342626	0.8342245989304813	0.5114201307296753	1.3694153626759846	0.8888888888888888	0.4705882668495178
13	1.0683522030012682	0.001	1.3787754529359324	0.8342245989304813	0.5114201307296753	1.3673828942945387	0.8888888888888888	0.4705882668495178
14	1.1236845180392265	0.001	1.3635452808697717	0.8556149732620321	0.613547682762146	1.3533594760108976	0.9111111111111111	0.6428571343421936
15	1.1452958789886907	0.001	1.2987168093503594	0.9625668449197861	0.9314408302307129	1.3718963982014174	0.8888888888888888	0.7752248048782349
16	1.1140820939908735	0.001	1.2648282492059295	0.983957219251337	0.9720686674118042	1.3738485016626365	0.8666666666666667	0.7115384340286255
17	1.110431460023392	0.001	1.2447512971982713	0.9893048128342246	0.9816017150878906	1.335488970806536	0.9111111111111111	0.7256097793579102
18	1.093506919045467	0.001	1.2438466478995591	0.9893048128342246	0.9811491370201111	1.3329604627487812	0.9111111111111111	0.7256097793579102
19	1.0808365629636683	0.001	1.2343060453770403	0.9946524064171123	0.9906895756721497	1.321145801954948	0.9333333333333333	0.8148148059844971
20	1.3046876030275598	0.001	1.2320678249889652	0.9946524064171123	0.9906895756721497	1.3217375207036621	0.9333333333333333	0.8148148059844971
21	1.2368544160271995	0.001	1.232302855633291	0.9946524064171123	0.9906895756721497	1.3201346214344438	0.9333333333333333	0.8148148059844971
22	1.4419027350377291	0.001	1.232444492622491	0.9946524064171123	0.9906895756721497	1.3203327124484916	0.9333333333333333	0.8148148059844971
23	1.5800848309881985	0.001	1.2303662958749646	0.9946524064171123	0.9906895756721497	1.319300936402453	0.9333333333333333	0.8148148059844971
24	1.5621981190051883	0.001	1.2298301955722026	0.9946524064171123	0.9906895756721497	1.3206864184654608	0.9333333333333333	0.8148148059844971
25	1.5571365960058756	0.001	1.2304739767126915	0.9946524064171123	0.9906895756721497	1.3189283515630144	0.9333333333333333	0.8148148059844971
26	1.5835177209810354	0.001	1.2295730406085388	0.9946524064171123	0.9906895756721497	1.3192017690072793	0.9333333333333333	0.8148148059844971
27	1.7650832710205577	0.001	1.2308701368131612	0.9946524064171123	0.9906895756721497	1.3192521891790383	0.9333333333333333	0.8148148059844971
28	1.5909043510328047	0.001	1.228895087566935	0.9946524064171123	0.9906895756721497	1.3185455008838953	0.9333333333333333	0.8148148059844971
29	2.0263725169934332	0.001	1.2296634379037732	0.9946524064171123	0.9906895756721497	1.3180233441042097	0.9333333333333333	0.8148148059844971
30	2.0358535909908824	0.001	1.2298076910688387	0.9946524064171123	0.9906895756721497	1.3185753299948875	0.9333333333333333	0.8148148059844971
31	2.6306733110104688	0.001	1.2293345421806414	0.9946524064171123	0.9906895756721497	1.3183863122811479	0.9333333333333333	0.8148148059844971
32	2.258757686999161	0.001	1.2305444003053736	0.9946524064171123	0.9906895756721497	1.3187745394331685	0.9333333333333333	0.8148148059844971
33	2.1682897200225852	0.001	1.2291506572838877	0.9946524064171123	0.9906895756721497	1.3179347747274106	0.9333333333333333	0.8148148059844971
34	1.5807619710103609	0.001	1.2277351039247684	0.9946524064171123	0.9906895756721497	1.3174436128094849	0.9333333333333333	0.8148148059844971
35	1.6816220069886185	0.001	1.230371403265586	0.9946524064171123	0.9906895756721497	1.3172742007823472	0.9333333333333333	0.8148148059844971
36	1.8486567430081777	0.001	1.2287755539198473	0.9946524064171123	0.9906895756721497	1.3172766568508933	0.9333333333333333	0.8148148059844971
37	1.5541859630029649	0.001	1.2289791492888018	0.9946524064171123	0.9906895756721497	1.3172355885809282	0.9333333333333333	0.8148148059844971
38	1.516800137993414	0.001	1.2287111479715007	0.9946524064171123	0.9906895756721497	1.3169164791535795	0.9333333333333333	0.8148148059844971
39	1.8453534329892136	0.001	1.2284559762579377	0.9946524064171123	0.9906895756721497	1.3168303243229897	0.9333333333333333	0.8148148059844971
40	1.6220384539919905	0.001	1.2277549763501763	0.9946524064171123	0.9906895756721497	1.3166511969619923	0.9333333333333333	0.8148148059844971
41	1.6435791379772127	0.001	1.2303936149900323	0.9946524064171123	0.9906895756721497	1.316532165370184	0.9333333333333333	0.8148148059844971
42	1.5405938710318878	0.001	1.2286102017255582	0.9946524064171123	0.9906895756721497	1.3164291355047333	0.9333333333333333	0.8148148059844971
43	1.4274346139864065	0.001	1.2272421508435383	0.9946524064171123	0.9906895756721497	1.3163277951072665	0.9333333333333333	0.8148148059844971
44	1.6221713469712995	0.001	1.2301226821617912	0.9946524064171123	0.9906895756721497	1.316451057512662	0.9333333333333333	0.8148148059844971
45	1.640047641005367	0.001	1.2292130574259763	0.9946524064171123	0.9906895756721497	1.3163727410277177	0.9333333333333333	0.8148148059844971
46	1.548851711966563	0.001	1.2298539320928596	0.9946524064171123	0.9906895756721497	1.316273606225346	0.9333333333333333	0.8148148059844971
47	1.4319675970473327	0.001	1.2287363574092074	0.9946524064171123	0.9906895756721497	1.3162934731008409	0.9333333333333333	0.8148148059844971
48	1.6765002549509518	0.001	1.226939813303519	0.9946524064171123	0.9906895756721497	1.315923420230994	0.9333333333333333	0.8148148059844971
