epoch	time	lr	loss	top_level_accuracy	fscore_macro	val_loss	val_top_level_accuracy	val_fscore_macro
1	20.012265355995623	0.001	1.4016056541624928	0.8740906547285954	0.4664078950881958	1.3899414560902659	0.8698795180722891	0.46520620584487915
2	18.315240631985944	0.001	1.366362616985659	0.8740906547285954	0.4664078950881958	1.3893707611452994	0.8698795180722891	0.46520620584487915
3	16.584632241982035	0.001	1.3677098283828604	0.8740906547285954	0.4664078950881958	1.3890008429187026	0.8698795180722891	0.46520620584487915
4	21.264219497010345	0.001	1.3452742973338077	0.8886401790710688	0.597253143787384	1.2589389382894314	0.9734939759036144	0.9436565637588501
5	24.053372207010398	0.001	1.2597198703838517	0.9692221600447678	0.9341673851013184	1.2489207097034358	0.980722891566265	0.9593256711959839
6	21.580817804002436	0.001	1.2607774684877513	0.9675433687744823	0.9304550290107727	1.242791109947703	0.9855421686746988	0.9690359830856323
7	20.25501239899313	0.001	1.2591460945669037	0.9692221600447678	0.9334684610366821	1.2442201868373546	0.983132530120482	0.9636006355285645
8	20.1575528139947	0.001	1.2582469384419306	0.9697817571348629	0.9343283176422119	1.2519574909353974	0.980722891566265	0.959915041923523
9	21.076570623990847	0.001	1.2563160746382231	0.9714605484051483	0.9383071660995483	1.2433886766433715	0.9855421686746988	0.9694942235946655
10	20.5836295549816	0.001	1.2588319503699568	0.9697817571348629	0.9347937107086182	1.2601523334057487	0.9734939759036144	0.9369205236434937
11	22.503666792996228	0.001	1.259101332722565	0.9692221600447678	0.933936357498169	1.2494001922894962	0.980722891566265	0.959915041923523
12	20.1810661170166	0.001	1.254844745530385	0.9731393396754336	0.9416251182556152	1.2407928037284008	0.9855421686746988	0.9694942235946655
13	22.361538801022107	0.001	1.2561861751478962	0.9714605484051483	0.936493992805481	1.240950855717587	0.9855421686746988	0.9694942235946655
14	22.76966896399972	0.001	1.2527982342921555	0.974258533855624	0.9419674277305603	1.2485898206581423	0.9783132530120482	0.950935959815979
15	19.4473143289797	0.001	1.2412406349551897	0.9848908785674314	0.9662543535232544	1.2396712631436448	0.9879518072289156	0.974389374256134
16	21.46715602799668	0.001	1.247382611270804	0.9792949076664801	0.9534093141555786	1.2322443148598599	0.9951807228915662	0.9895201921463013
17	21.03568403501413	0.001	1.250375842093769	0.9759373251259094	0.9458539485931396	1.248410562115099	0.980722891566265	0.9552898406982422
18	21.772820289013907	0.001	1.2445292660442069	0.9820928931169558	0.9602265954017639	1.2356428385978968	0.9879518072289156	0.9731776714324951
19	29.72195164699224	0.001	1.2379164769829223	0.9865696698377169	0.9699480533599854	1.237106366792516	0.9903614457831326	0.9793573021888733
20	33.99904039100511	0.001	1.2370756785836157	0.9888080581980974	0.9748629927635193	1.230486128677675	0.9951807228915662	0.9895201921463013
21	28.04717929798062	0.001	1.2409304185881014	0.9860100727476218	0.9686374068260193	1.2338581436243488	0.9927710843373494	0.9844002723693848
22	23.398149870015914	0.001	1.23612122204546	0.9882484611080022	0.973556637763977	1.2303685020561794	0.9927710843373494	0.9841580986976624
23	20.43366697599413	0.001	1.2338076530017825	0.9910464465584778	0.9798147678375244	1.2346570974019304	0.9927710843373494	0.9844002723693848
24	18.729011182993418	0.001	1.235590345436198	0.9893676552881925	0.9762530326843262	1.2316910855734169	0.9951807228915662	0.9895201921463013
25	20.07994519599015	0.001	1.2333856227392752	0.9916060436485731	0.9811824560165405	1.2314368889559453	0.9951807228915662	0.9895201921463013
26	26.982966498006135	0.001	1.2380662047614228	0.9876888640179071	0.972140371799469	1.2330080137180923	0.9951807228915662	0.9893556833267212
27	32.302859814983094	0.001	1.2329991674434093	0.9910464465584778	0.9798147678375244	1.229336376226128	0.9975903614457832	0.994719386100769
28	48.182186443998944	0.001	1.2344163487120412	0.9904868494683827	0.9783490300178528	1.2315454450683978	0.9951807228915662	0.9895201921463013
29	41.72580967101385	0.001	1.2327545894865761	0.9910464465584778	0.9793461561203003	1.2317596243254503	0.9951807228915662	0.9895201921463013
30	51.24617355800001	0.001	1.2321593143306744	0.9916060436485731	0.9808962345123291	1.2338097633428908	0.9927710843373494	0.9844002723693848
31	40.099755657982314	0.001	1.2330052382808168	0.9916060436485731	0.980968713760376	1.2333299160003661	0.9951807228915662	0.9893556833267212
32	36.65660091198515	0.001	1.2354888826428532	0.9899272523782876	0.976764440536499	1.235624027491814	0.9903614457831326	0.9783695936203003
33	38.9022368809965	0.001	1.2342561972509674	0.9904868494683827	0.9780126214027405	1.2465564262327837	0.980722891566265	0.954520583152771
34	36.82781478698598	0.001	1.2354425425838889	0.9888080581980974	0.973877489566803	1.2294302751071489	0.9951807228915662	0.9893556833267212
35	39.520533087983495	0.001	1.2310593131602945	0.9932848349188584	0.9847460985183716	1.230888965141833	0.9951807228915662	0.9893556833267212
36	38.554463356005726	0.001	1.231802646580084	0.9921656407386682	0.9822037220001221	1.2319563972890077	0.9951807228915662	0.9895201921463013
37	39.4821042669937	0.001	1.23405181123153	0.9899272523782876	0.977205753326416	1.2336195287392966	0.9927710843373494	0.9841580986976624
38	38.36049092700705	0.001	1.2340826871580266	0.9899272523782876	0.9771190881729126	1.2340908801735346	0.9927710843373494	0.9844002723693848
39	39.858280612010276	0.001	1.232279023676618	0.9921656407386682	0.982271134853363	1.2321082572841164	0.9951807228915662	0.9895201921463013
40	39.447398477990646	0.001	1.2291473319639514	0.9944040290990487	0.9874783754348755	1.2347540562476345	0.9927710843373494	0.9844002723693848
41	39.362959360005334	0.001	1.229977259479318	0.9927252378287633	0.9836302995681763	1.2322858876319387	0.9951807228915662	0.9895201921463013
