epoch	time	lr	loss	acc	fscore_macro	val_loss	val_acc	val_fscore_macro
1	1.337462712021079	0.001	0.6356993675192875	72.91939711664482	0.4691629409790039	0.5357936301819083	85.22408963585434	0.469565212726593
2	1.3085511829704046	0.001	0.4992548280235668	84.38728702490171	0.456389456987381	0.4771705495209253	85.22408963585434	0.469565212726593
3	1.304307685000822	0.001	0.48105164372202297	84.10878112712975	0.456389456987381	0.46826973924783766	85.22408963585434	0.469565212726593
4	1.3187578219803981	0.001	0.48152993422192014	83.58453473132373	0.456389456987381	0.4651231692284763	85.22408963585434	0.469565212726593
5	1.376335268956609	0.001	0.4728370688924002	84.30537352555702	0.456389456987381	0.4636867238359959	85.22408963585434	0.469565212726593
6	1.5493253389722668	0.001	0.4845363216311091	83.02752293577981	0.456389456987381	0.46289165422362105	85.22408963585434	0.469565212726593
7	1.474603692011442	0.001	0.4722570215655811	84.22346002621232	0.456389456987381	0.46233379456843315	85.22408963585434	0.469565212726593
8	1.7927285180194303	0.001	0.47914984724624754	83.46985583224115	0.456389456987381	0.4614755425299583	85.22408963585434	0.469565212726593
9	1.882005670981016	0.001	0.4828540310165985	83.0602883355177	0.456389456987381	0.4612328919375978	85.22408963585434	0.469565212726593
10	1.7917192309978418	0.001	0.4778542756878064	83.55176933158585	0.456389456987381	0.4611619932143962	85.22408963585434	0.469565212726593
11	1.9645236570504494	0.001	0.47716216815252294	83.6173001310616	0.456389456987381	0.46111919106889504	85.22408963585434	0.469565212726593
12	1.8129344960325398	0.001	0.47583165798009147	83.7483617300131	0.456389456987381	0.4610924800904859	85.22408963585434	0.469565212726593
13	2.038889557996299	0.001	0.47106740946929077	84.22346002621232	0.456389456987381	0.4610776498872025	85.22408963585434	0.469565212726593
14	1.8029235579888336	0.001	0.4776105314180704	83.56815203145479	0.456389456987381	0.4610662483701519	85.22408963585434	0.469565212726593
15	2.0424632360227406	0.001	0.4733455634601463	83.99410222804718	0.456389456987381	0.46105815691440377	85.22408963585434	0.469565212726593
16	2.2154726879671216	0.001	0.47432465284945613	83.89580602883355	0.456389456987381	0.4610526996667312	85.22408963585434	0.469565212726593
17	2.1528229599935003	0.0001	0.46793341740165123	84.53473132372216	0.456389456987381	0.461052222829573	85.22408963585434	0.469565212726593
18	1.9688899550237693	0.0001	0.47317512255274297	84.01048492791612	0.456389456987381	0.46105174156798034	85.22408963585434	0.469565212726593
19	1.851311489008367	0.0001	0.4807074875967531	83.25688073394495	0.456389456987381	0.46105117724389255	85.22408963585434	0.469565212726593
20	1.9259237620281056	0.0001	0.47546763891942534	83.78112712975098	0.456389456987381	0.46105075976093945	85.22408963585434	0.469565212726593
21	2.174075495044235	1e-05	0.48382024840008697	82.94560943643512	0.456389456987381	0.4610506810393988	85.22408963585434	0.469565212726593
22	1.9145247520064004	1e-05	0.47792372876975986	83.5353866317169	0.456389456987381	0.4610506190138371	85.22408963585434	0.469565212726593
23	1.9313705950044096	1e-05	0.47677809542940924	83.65006553079948	0.456389456987381	0.461050588209756	85.22408963585434	0.469565212726593
24	1.9362426080042496	1e-05	0.4772694218283712	83.60091743119266	0.456389456987381	0.4610505304416689	85.22408963585434	0.469565212726593
25	2.0343486360507086	1.0000000000000002e-06	0.4802183600662576	83.30602883355176	0.456389456987381	0.4610505235963175	85.22408963585434	0.469565212726593
26	1.9904883269919083	1.0000000000000002e-06	0.4771044526546998	83.6173001310616	0.456389456987381	0.4610505134952502	85.22408963585434	0.469565212726593
27	2.168274496041704	1.0000000000000002e-06	0.4836566969459366	82.96199213630406	0.456389456987381	0.4610505109908534	85.22408963585434	0.469565212726593
28	1.8800837600138038	1.0000000000000002e-06	0.47743448581873665	83.58453473132373	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
29	1.9562887349748053	1.0000000000000002e-07	0.4725181526390941	84.07601572739188	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
30	1.953425634012092	1.0000000000000002e-07	0.47251932237048294	84.07601572739188	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
31	1.9762961739907041	1.0000000000000002e-07	0.48185526576689	83.14220183486239	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
32	2.058904613018967	1.0000000000000002e-07	0.4769403370656317	83.63368283093054	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
33	2.01372850703774	1.0000000000000004e-08	0.4735014399960344	83.97771952817824	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
34	2.0563134899712168	1.0000000000000004e-08	0.474157058376316	83.91218872870249	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
35	2.3039011119981296	1.0000000000000004e-08	0.4818548218177468	83.14220183486239	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
36	1.975012634997256	1.0000000000000004e-08	0.4692430593669024	84.40366972477064	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
37	2.0155315340380184	1.0000000000000004e-08	0.46989864017204097	84.33813892529488	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
38	1.9590106749674305	1.0000000000000004e-08	0.4730102011877775	84.02686762778507	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
39	1.9735457809874788	1.0000000000000004e-08	0.47464745377494344	83.86304062909568	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
40	1.9464155879686587	1.0000000000000004e-08	0.47874305904067826	83.45347313237221	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
41	2.1004913829965517	1.0000000000000004e-08	0.4823464876624266	83.09305373525557	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
42	2.327722051006276	1.0000000000000004e-08	0.4695701581739661	84.37090432503277	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
43	1.9283445150358602	1.0000000000000004e-08	0.4682601774465366	84.50196592398427	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
44	1.9502431769506074	1.0000000000000004e-08	0.4723541210082068	84.09239842726082	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
45	2.0996564170345664	1.0000000000000004e-08	0.46760567409495385	84.56749672346002	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
46	2.0303211419959553	1.0000000000000004e-08	0.47350120591304873	83.97771952817824	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
47	2.0690784199978225	1.0000000000000004e-08	0.48103509517203463	83.22411533420707	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
48	1.978387473965995	1.0000000000000004e-08	0.47137247133379995	84.19069462647444	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
49	2.0097779949428514	1.0000000000000004e-08	0.47612211666757126	83.71559633027523	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
50	1.8655791989876889	1.0000000000000004e-08	0.4741560971049463	83.91218872870249	0.456389456987381	0.4610504996375877	85.22408963585434	0.469565212726593
