epoch	time	lr	loss	acc	fscore_macro	val_loss	val_acc	val_fscore_macro
1	19.285623506992124	0.001	0.48743020444819535	86.80579313490706	0.4664078950881958	0.46671378082366444	84.92462311557789	0.46520620584487915
2	18.826555549021577	0.001	0.44416903346617226	87.06522978674877	0.4664078950881958	0.4646695529545971	84.92462311557789	0.46520620584487915
3	20.546524105011486	0.001	0.4449576646962994	86.87991789257612	0.4664078950881958	0.46429333224068936	84.92462311557789	0.46520620584487915
4	24.274148921016604	0.001	0.4462640710826719	86.72311552058387	0.4664078950881958	0.46416321380354053	84.92462311557789	0.46520620584487915
5	24.47770722201676	0.001	0.44254592935162673	87.08518645227505	0.4664078950881958	0.46410286982155324	84.92462311557789	0.46520620584487915
6	19.874961239023833	0.001	0.4438619349814152	86.9483407458091	0.4664078950881958	0.46407011582623775	84.92462311557789	0.46520620584487915
7	23.77524471801007	0.001	0.4442988047069339	86.9017752004548	0.4664078950881958	0.4640473744677539	84.92462311557789	0.46520620584487915
8	21.329851674992824	0.001	0.4435676865178566	86.97304901112607	0.4664078950881958	0.46384084503255296	84.92462311557789	0.46520620584487915
9	21.37716085300781	0.001	0.442047807353703	87.11654693537392	0.4664078950881958	0.46274740140342235	84.92462311557789	0.46520620584487915
10	20.462916258984478	0.001	0.37658886624886106	93.80773178241533	0.8499495983123779	0.3495074474931362	96.16834170854271	0.9313517212867737
11	21.54877226697863	0.001	0.3486228647981379	96.43630972744897	0.9288032054901123	0.34524981966569795	96.78391959798995	0.9436565637588501
12	18.171616224979516	0.001	0.3463089333345659	96.70715018816284	0.9308035373687744	0.3413841011835702	96.75879396984925	0.9452775716781616
13	21.313216146983905	0.001	0.3521792865972696	96.00391531757325	0.9187605381011963	0.3343893741093688	98.05276381909547	0.9567393064498901
14	19.68904385701171	0.001	0.34217646975639077	97.00364921883909	0.9394314885139465	0.35977348358786887	95.43969849246231	0.9040240049362183
15	21.19935514999088	0.001	0.3427972394719419	96.97228874444065	0.9320814609527588	0.3412416044042338	97.07286432160804	0.937999963760376
16	25.564482751011383	0.001	0.3358407659233738	97.7325426854923	0.9522396922111511	0.33190689903108317	98.21608040201005	0.9560288190841675
17	23.33491933901678	0.001	0.33457805299068316	97.8418291709431	0.950890839099884	0.330716261971536	98.30402010050251	0.9630355834960938
18	22.624078294989886	0.001	0.33171952539885624	97.9815258296271	0.9555938243865967	0.32466295303112297	98.85678391959799	0.9787113666534424
19	22.583075771981385	0.001	0.3319548828454474	98.12692439274717	0.958755373954773	0.32715115809260903	98.50502512562814	0.974389374256134
20	21.236397177010076	0.001	0.328153652395921	98.51750484661878	0.9681603312492371	0.32204891100301214	99.08291457286433	0.983906626701355
21	21.131882468995173	0.001	0.32762726221379324	98.5403124643631	0.970928966999054	0.3203269582747215	99.2713567839196	0.9841580986976624
22	21.297603142011212	0.001	0.3248387685977878	98.83681149503934	0.973556637763977	0.3271831453445569	98.64321608040201	0.9727421998977661
23	18.75048972701188	0.001	0.3264978800148659	98.6800091230471	0.9732546806335449	0.3254352135574398	98.65577889447236	0.9731776714324951
24	19.26741767898784	0.001	0.32902105143940535	98.33504390466416	0.963995635509491	0.3250426313535652	98.64321608040201	0.9731776714324951
